id,name,age,salary,department,is_active,created_at
4814,user_4814,68,40588.89,Marketing,True,2025-03-06 15:49:55.136256
4815,user_4815,36,36239.61,Sales,True,2024-08-19 15:49:55.136258
4816,user_4816,43,50879.63,Marketing,False,2025-05-13 15:49:55.136260
4817,user_4817,65,41946.16,Engineering,True,2024-09-23 15:49:55.136261
4818,user_4818,61,52765.5,Engineering,True,2024-10-17 15:49:55.136263
4819,user_4819,61,33811.02,Sales,True,2024-06-28 15:49:55.136265
4820,user_4820,69,27893.63,Sales,True,2024-06-11 15:49:55.136267
4821,user_4821,49,30810.15,HR,True,2024-10-28 15:49:55.136269
4822,user_4822,23,48891.83,Engineering,False,2025-05-07 15:49:55.136271
4823,user_4823,72,25766.47,Marketing,True,2024-11-19 15:49:55.136273
4824,user_4824,75,79244.9,Sales,True,2024-07-15 15:49:55.136275
4825,user_4825,53,79283.48,Marketing,True,2024-07-31 15:49:55.136277
4826,user_4826,55,63282.4,Engineering,False,2024-12-14 15:49:55.136279
4827,user_4827,28,44458.86,Engineering,True,2025-02-08 15:49:55.136281
4828,user_4828,50,42745.98,HR,True,2025-03-14 15:49:55.136283
4829,user_4829,79,54448.04,Sales,True,2024-10-23 15:49:55.136285
4830,user_4830,41,58949.31,Sales,True,2024-12-03 15:49:55.136287
4831,user_4831,40,54443.87,HR,True,2025-05-01 15:49:55.136289
4832,user_4832,32,30342.9,Marketing,True,2025-01-25 15:49:55.136291
4833,user_4833,44,47151.37,HR,True,2024-06-18 15:49:55.136293
4834,user_4834,28,57998.99,HR,True,2024-10-09 15:49:55.136295
4835,user_4835,74,14576.92,HR,True,2025-01-14 15:49:55.136297
4836,user_4836,68,33420.33,Engineering,True,2024-07-19 15:49:55.136299
4837,user_4837,67,57888.04,Marketing,True,2025-05-31 15:49:55.136300
4838,user_4838,34,45317.9,Sales,False,2025-03-22 15:49:55.136302
4839,user_4839,68,45333.15,Engineering,True,2024-06-12 15:49:55.136304
4840,user_4840,70,66626.62,Sales,False,2024-08-17 15:49:55.136306
4841,user_4841,31,49192.84,HR,True,2024-07-21 15:49:55.136308
4842,user_4842,44,42898.19,HR,True,2025-03-05 15:49:55.136310
4843,user_4843,35,45371.4,Engineering,True,2024-06-21 15:49:55.136312
4844,user_4844,45,45865.32,Marketing,True,2024-08-01 15:49:55.136314
4845,user_4845,68,37481.9,HR,True,2024-10-24 15:49:55.136316
4846,user_4846,64,46662.04,Engineering,True,2024-07-06 15:49:55.136318
4847,user_4847,64,32901.47,Marketing,True,2024-08-20 15:49:55.136320
4848,user_4848,21,45000.15,Sales,True,2025-05-06 15:49:55.136322
4849,user_4849,24,42258.66,Engineering,True,2024-07-24 15:49:55.136324
4850,user_4850,62,53470.3,Sales,True,2024-12-02 15:49:55.136326
4851,user_4851,52,72717.86,Marketing,True,2025-04-15 15:49:55.136328
4852,user_4852,65,53893.51,Engineering,False,2025-06-01 15:49:55.136330
4853,user_4853,26,51547.22,HR,True,2025-01-05 15:49:55.136332
4854,user_4854,25,53507.54,Sales,False,2024-11-28 15:49:55.136334
4855,user_4855,69,37057.77,Marketing,True,2025-04-11 15:49:55.136335
4856,user_4856,62,60529.35,HR,False,2025-03-25 15:49:55.136337
4857,user_4857,34,56096.02,Engineering,True,2024-11-23 15:49:55.136339
4858,user_4858,34,49325.19,HR,True,2024-09-12 15:49:55.136341
4859,user_4859,66,55324.67,Engineering,True,2024-06-07 15:49:55.136343
4860,user_4860,50,54914.69,Engineering,True,2025-05-28 15:49:55.136345
4861,user_4861,49,54941.93,Sales,True,2025-03-09 15:49:55.136347
4862,user_4862,25,64913.99,Engineering,True,2025-05-12 15:49:55.136349
4863,user_4863,36,38628.13,Marketing,True,2025-05-13 15:49:55.136351
4864,user_4864,55,69668.19,Marketing,False,2024-08-02 15:49:55.136352
4865,user_4865,20,25960.13,Sales,True,2024-08-15 15:49:55.136354
4866,user_4866,76,59928.34,Engineering,False,2025-02-28 15:49:55.136356
4867,user_4867,22,52516.4,Marketing,True,2025-05-04 15:49:55.136358
4868,user_4868,30,35556.34,HR,True,2025-05-25 15:49:55.136360
4869,user_4869,64,65436.55,Marketing,True,2025-02-09 15:49:55.136362
4870,user_4870,63,22797.29,Engineering,False,2025-06-01 15:49:55.136364
4871,user_4871,78,74378.34,HR,True,2024-06-04 15:49:55.136366
4872,user_4872,48,83852.22,Marketing,True,2024-12-05 15:49:55.136368
4873,user_4873,72,47552.0,HR,True,2024-08-17 15:49:55.136370
4874,user_4874,33,34584.22,Engineering,True,2025-03-01 15:49:55.136372
4875,user_4875,67,41333.94,Marketing,True,2024-07-21 15:49:55.136374
4876,user_4876,49,64626.72,Sales,False,2024-06-10 15:49:55.136376
4877,user_4877,39,45164.38,HR,True,2025-04-28 15:49:55.136378
4878,user_4878,46,5967.64,Sales,True,2025-02-21 15:49:55.136380
4879,user_4879,39,55751.41,Sales,True,2024-06-08 15:49:55.136382
4880,user_4880,60,63407.58,Sales,True,2025-02-27 15:49:55.136383
4881,user_4881,20,57714.68,HR,False,2024-10-16 15:49:55.136385
4882,user_4882,71,60099.83,Marketing,True,2025-04-24 15:49:55.136387
4883,user_4883,27,74067.84,HR,True,2024-10-04 15:49:55.136389
4884,user_4884,59,46828.09,HR,False,2024-07-19 15:49:55.136391
4885,user_4885,79,75774.88,Marketing,False,2024-11-19 15:49:55.136393
4886,user_4886,38,47684.42,Engineering,True,2024-08-15 15:49:55.136395
4887,user_4887,33,66899.77,Marketing,True,2025-02-06 15:49:55.136397
4888,user_4888,29,47863.84,HR,True,2025-01-16 15:49:55.136399
4889,user_4889,19,80574.59,HR,True,2024-09-21 15:49:55.136401
4890,user_4890,58,59718.76,Sales,True,2025-04-14 15:49:55.136403
4891,user_4891,41,48557.42,Sales,False,2024-08-29 15:49:55.136405
4892,user_4892,52,32006.26,HR,True,2025-02-27 15:49:55.136407
4893,user_4893,73,53093.2,Engineering,False,2025-06-02 15:49:55.136409
4894,user_4894,47,37710.84,Engineering,False,2024-12-05 15:49:55.136410
4895,user_4895,74,56615.0,Engineering,True,2024-10-30 15:49:55.136412
4896,user_4896,47,59884.52,Engineering,True,2024-10-25 15:49:55.136414
4897,user_4897,64,65605.41,Sales,True,2024-12-12 15:49:55.136416
4898,user_4898,52,58065.6,HR,True,2024-06-19 15:49:55.136418
4899,user_4899,36,51200.87,Marketing,True,2024-09-25 15:49:55.136420
4900,user_4900,67,69868.55,Marketing,True,2025-02-11 15:49:55.136422
4901,user_4901,25,71607.02,Marketing,False,2024-08-16 15:49:55.136424
4902,user_4902,43,34209.39,Marketing,False,2025-05-22 15:49:55.136426
4903,user_4903,66,76431.17,Engineering,True,2024-12-10 15:49:55.136427
4904,user_4904,57,68435.69,Marketing,True,2024-08-13 15:49:55.136429
4905,user_4905,24,37203.29,HR,True,2025-02-23 15:49:55.136431
4906,user_4906,47,21812.99,Engineering,True,2025-05-18 15:49:55.136433
4907,user_4907,24,68067.09,HR,True,2024-06-09 15:49:55.136435
4908,user_4908,20,53093.68,Engineering,False,2024-09-19 15:49:55.136437
4909,user_4909,18,43169.84,Marketing,True,2024-07-23 15:49:55.136439
4910,user_4910,53,54708.9,Marketing,True,2025-01-20 15:49:55.136441
4911,user_4911,42,67794.17,HR,True,2024-08-15 15:49:55.136443
4912,user_4912,54,19526.34,HR,True,2025-04-05 15:49:55.136445
4913,user_4913,18,51892.75,Marketing,True,2024-08-11 15:49:55.136447
4914,user_4914,32,50861.06,HR,False,2024-10-09 15:49:55.136449
4915,user_4915,54,72446.84,HR,True,2025-01-20 15:49:55.136451
4916,user_4916,30,62427.99,HR,False,2025-03-23 15:49:55.136453
4917,user_4917,57,62288.42,Engineering,True,2025-04-28 15:49:55.136462
4918,user_4918,25,43342.15,HR,True,2024-12-26 15:49:55.136464
4919,user_4919,22,60043.68,Engineering,True,2024-10-07 15:49:55.136466
4920,user_4920,77,42722.84,HR,True,2024-08-02 15:49:55.136467
4921,user_4921,26,48368.89,HR,False,2024-06-18 15:49:55.136469
4922,user_4922,18,58608.31,Sales,True,2025-04-05 15:49:55.136471
4923,user_4923,53,51280.73,Sales,False,2024-09-26 15:49:55.136473
4924,user_4924,52,54743.56,Sales,True,2025-03-10 15:49:55.136475
4925,user_4925,19,69695.67,Engineering,True,2025-04-25 15:49:55.136477
4926,user_4926,57,44525.51,HR,False,2024-11-22 15:49:55.136479
4927,user_4927,40,34436.0,Engineering,True,2025-03-06 15:49:55.136481
4928,user_4928,26,36398.57,HR,True,2025-03-06 15:49:55.136483
4929,user_4929,51,33132.85,Marketing,True,2025-05-11 15:49:55.136485
4930,user_4930,63,74111.49,Sales,True,2024-10-08 15:49:55.136487
4931,user_4931,31,59813.61,Sales,True,2024-11-07 15:49:55.136488
4932,user_4932,21,66058.0,Engineering,True,2024-08-18 15:49:55.136490
4933,user_4933,47,63369.25,Marketing,True,2025-05-26 15:49:55.136492
4934,user_4934,48,47023.96,HR,True,2024-08-05 15:49:55.136494
4935,user_4935,55,74448.32,Sales,True,2024-06-12 15:49:55.136496
4936,user_4936,28,39636.47,Sales,True,2024-07-09 15:49:55.136498
4937,user_4937,52,80185.57,Sales,True,2024-08-28 15:49:55.136500
4938,user_4938,25,51855.68,Sales,True,2025-05-22 15:49:55.136502
4939,user_4939,20,76830.34,Marketing,True,2024-12-05 15:49:55.136504
4940,user_4940,31,34263.44,HR,True,2025-03-31 15:49:55.136506
4941,user_4941,77,43528.42,Engineering,True,2025-05-21 15:49:55.136508
4942,user_4942,30,25956.62,HR,True,2024-09-03 15:49:55.136510
4943,user_4943,62,65633.72,Engineering,True,2025-03-08 15:49:55.136512
4944,user_4944,49,53798.29,Marketing,True,2025-04-04 15:49:55.136513
4945,user_4945,51,80249.19,Sales,True,2025-04-17 15:49:55.136515
4946,user_4946,62,42740.25,Sales,False,2025-05-07 15:49:55.136517
4947,user_4947,78,70056.25,Sales,True,2024-11-24 15:49:55.136519
4948,user_4948,36,51198.73,HR,True,2025-02-12 15:49:55.136521
4949,user_4949,76,48593.16,Marketing,True,2024-10-26 15:49:55.136523
4950,user_4950,55,45659.25,Engineering,True,2024-11-26 15:49:55.136525
4951,user_4951,33,37322.79,Engineering,True,2024-06-11 15:49:55.136527
4952,user_4952,19,55613.72,Sales,True,2024-12-28 15:49:55.136529
4953,user_4953,57,53170.88,Engineering,True,2024-12-27 15:49:55.136530
4954,user_4954,34,26409.76,Marketing,True,2024-12-10 15:49:55.136532
4955,user_4955,72,12331.81,HR,True,2024-08-09 15:49:55.136534
4956,user_4956,51,45305.05,HR,True,2024-08-29 15:49:55.136536
4957,user_4957,59,67429.93,HR,True,2024-08-13 15:49:55.136538
4958,user_4958,77,53331.07,HR,False,2024-12-13 15:49:55.136540
4959,user_4959,33,30459.26,Marketing,False,2024-07-25 15:49:55.136542
4960,user_4960,55,23392.31,Marketing,True,2024-07-03 15:49:55.136544
4961,user_4961,77,67321.94,HR,True,2024-10-16 15:49:55.136546
4962,user_4962,19,25204.37,HR,False,2024-07-12 15:49:55.136548
4963,user_4963,19,61390.1,Marketing,True,2024-07-12 15:49:55.136550
4964,user_4964,43,58535.63,Sales,True,2024-09-14 15:49:55.136552
4965,user_4965,30,74519.92,Sales,False,2024-11-27 15:49:55.136554
4966,user_4966,73,40562.76,Engineering,True,2025-02-10 15:49:55.136556
4967,user_4967,64,64089.58,Marketing,True,2024-06-22 15:49:55.136558
4968,user_4968,48,70998.08,Engineering,True,2024-08-16 15:49:55.136560
4969,user_4969,77,29943.11,Marketing,True,2024-12-18 15:49:55.136561
4970,user_4970,51,51995.93,Engineering,False,2025-02-11 15:49:55.136564
4971,user_4971,56,49394.2,Engineering,True,2024-09-04 15:49:55.136567
4972,user_4972,20,34043.31,Marketing,False,2025-02-11 15:49:55.136569
4973,user_4973,25,53964.65,HR,True,2025-04-05 15:49:55.136571
4974,user_4974,40,32465.13,HR,True,2024-08-06 15:49:55.136573
4975,user_4975,31,55732.44,Engineering,True,2024-07-09 15:49:55.136575
4976,user_4976,73,82606.39,Engineering,True,2025-01-15 15:49:55.136577
4977,user_4977,79,46936.5,Engineering,True,2025-04-28 15:49:55.136579
4978,user_4978,72,48576.63,Marketing,True,2025-04-09 15:49:55.136581
4979,user_4979,44,71247.62,Sales,True,2024-08-09 15:49:55.136583
4980,user_4980,71,68892.32,Engineering,True,2025-04-05 15:49:55.136585
4981,user_4981,46,40735.32,HR,True,2024-08-18 15:49:55.136587
4982,user_4982,56,60323.23,Engineering,True,2024-07-06 15:49:55.136589
4983,user_4983,70,5710.56,Engineering,True,2024-07-11 15:49:55.136591
4984,user_4984,56,34938.23,Marketing,True,2025-05-01 15:49:55.136592
4985,user_4985,18,66048.22,HR,True,2025-01-13 15:49:55.136594
4986,user_4986,34,42346.63,Sales,False,2025-03-10 15:49:55.136596
4987,user_4987,58,46995.02,HR,False,2025-03-21 15:49:55.136598
4988,user_4988,47,36135.19,Marketing,False,2025-04-09 15:49:55.136600
4989,user_4989,70,33729.11,HR,False,2025-02-10 15:49:55.136602
4990,user_4990,30,12557.3,Marketing,False,2024-12-14 15:49:55.136604
4991,user_4991,38,44552.74,HR,True,2024-06-29 15:49:55.136606
4992,user_4992,36,56984.16,Marketing,True,2025-01-08 15:49:55.136608
4993,user_4993,70,53702.75,Marketing,True,2024-07-10 15:49:55.136610
4994,user_4994,36,37519.76,Marketing,True,2025-02-15 15:49:55.136612
4995,user_4995,74,28565.12,HR,False,2024-10-13 15:49:55.136613
4996,user_4996,42,44391.85,HR,True,2025-03-16 15:49:55.136615
4997,user_4997,39,30065.47,HR,False,2024-07-28 15:49:55.136617
4998,user_4998,48,38486.44,Marketing,True,2024-10-05 15:49:55.136619
4999,user_4999,34,51936.59,Sales,True,2024-09-09 15:49:55.136621
5000,user_5000,72,36927.4,HR,True,2024-11-05 15:49:55.136623
5001,user_5001,40,69294.72,Marketing,True,2024-09-14 15:49:55.136625
5002,user_5002,49,34312.76,HR,True,2024-09-23 15:49:55.136627
5003,user_5003,79,40928.29,HR,True,2024-06-25 15:49:55.136629
5004,user_5004,27,62745.96,Marketing,True,2025-04-04 15:49:55.136631
5005,user_5005,27,60356.37,Sales,True,2025-02-04 15:49:55.136633
5006,user_5006,53,57749.3,HR,False,2024-06-19 15:49:55.136635
5007,user_5007,25,40429.28,Sales,True,2024-10-14 15:49:55.136637
5008,user_5008,71,58761.92,Sales,True,2024-07-25 15:49:55.136639
5009,user_5009,69,61880.97,Marketing,True,2024-09-29 15:49:55.136641
5010,user_5010,37,56625.37,HR,False,2024-09-19 15:49:55.136642
5011,user_5011,49,49514.55,Sales,True,2024-11-18 15:49:55.136644
5012,user_5012,67,58656.41,HR,True,2024-10-12 15:49:55.136646
5013,user_5013,31,48863.38,Marketing,True,2024-10-08 15:49:55.136648
5014,user_5014,67,56058.92,Marketing,False,2024-10-17 15:49:55.136650
5015,user_5015,45,51119.21,Engineering,False,2024-08-03 15:49:55.136652
5016,user_5016,63,27339.67,Marketing,True,2025-04-02 15:49:55.136654
5017,user_5017,69,41244.12,Engineering,True,2024-08-08 15:49:55.136656
5018,user_5018,70,81206.91,Engineering,True,2025-04-16 15:49:55.136658
5019,user_5019,41,20938.93,Sales,False,2025-03-18 15:49:55.136660
5020,user_5020,32,73283.55,HR,True,2025-03-07 15:49:55.136661
5021,user_5021,39,59382.94,Engineering,True,2025-03-31 15:49:55.136663
5022,user_5022,47,50513.35,Engineering,True,2024-10-27 15:49:55.136665
5023,user_5023,21,24793.81,HR,True,2024-06-18 15:49:55.136667
5024,user_5024,30,49982.76,Engineering,True,2025-05-23 15:49:55.136669
5025,user_5025,76,38805.15,HR,True,2025-01-30 15:49:55.136671
5026,user_5026,40,67834.68,Marketing,True,2024-12-07 15:49:55.136673
5027,user_5027,25,39999.52,Sales,True,2024-07-05 15:49:55.136675
5028,user_5028,35,45862.58,Sales,False,2024-07-17 15:49:55.136677
5029,user_5029,29,53692.7,Sales,True,2024-11-30 15:49:55.136679
5030,user_5030,72,40332.08,Marketing,True,2024-08-28 15:49:55.136681
5031,user_5031,48,64378.85,HR,True,2024-11-01 15:49:55.136683
5032,user_5032,31,45561.65,Sales,False,2025-04-03 15:49:55.136685
5033,user_5033,51,21787.42,HR,False,2024-12-06 15:49:55.136687
5034,user_5034,35,52261.5,Marketing,True,2025-03-24 15:49:55.136688
5035,user_5035,73,62110.61,Sales,True,2025-04-25 15:49:55.136690
5036,user_5036,51,71570.46,Sales,True,2024-09-20 15:49:55.136692
5037,user_5037,28,58290.03,Sales,True,2025-04-01 15:49:55.136694
5038,user_5038,58,67297.02,Engineering,False,2025-01-30 15:49:55.136696
5039,user_5039,29,57360.58,Engineering,True,2025-03-24 15:49:55.136698
5040,user_5040,66,35608.75,Marketing,True,2025-01-18 15:49:55.136700
5041,user_5041,32,38281.49,Engineering,True,2025-03-02 15:49:55.136702
5042,user_5042,74,15518.54,HR,True,2024-08-30 15:49:55.136704
5043,user_5043,48,46747.18,HR,True,2024-11-25 15:49:55.136706
5044,user_5044,66,59792.3,Marketing,True,2024-07-04 15:49:55.136708
5045,user_5045,75,26332.74,Marketing,True,2025-01-07 15:49:55.136710
5046,user_5046,46,69409.61,HR,True,2025-04-10 15:49:55.136712
5047,user_5047,43,48458.11,HR,False,2025-05-28 15:49:55.136713
5048,user_5048,35,36554.29,Engineering,True,2024-06-14 15:49:55.136715
5049,user_5049,49,26255.98,Engineering,True,2024-06-09 15:49:55.136717
5050,user_5050,39,74915.81,HR,True,2024-07-14 15:49:55.136719
5051,user_5051,55,67731.46,Sales,False,2024-11-19 15:49:55.136721
5052,user_5052,34,43948.88,HR,True,2024-11-19 15:49:55.136723
5053,user_5053,40,63935.14,Sales,False,2024-09-27 15:49:55.136725
5054,user_5054,41,46856.65,HR,False,2024-07-02 15:49:55.136727
5055,user_5055,67,40933.51,HR,True,2024-12-21 15:49:55.136729
5056,user_5056,25,40201.32,Marketing,True,2025-01-19 15:49:55.136731
5057,user_5057,58,46517.87,HR,True,2024-10-15 15:49:55.136733
5058,user_5058,23,44021.67,Sales,True,2024-06-29 15:49:55.136735
5059,user_5059,22,50922.0,Sales,True,2025-05-28 15:49:55.136737
5060,user_5060,61,74125.19,Marketing,True,2024-08-16 15:49:55.136739
5061,user_5061,74,84175.05,Marketing,True,2024-06-22 15:49:55.136741
5062,user_5062,46,31961.55,Engineering,True,2024-09-03 15:49:55.136743
5063,user_5063,45,56891.92,Marketing,True,2025-05-27 15:49:55.136746
5064,user_5064,28,53144.45,HR,True,2024-06-11 15:49:55.136748
5065,user_5065,74,57957.01,Marketing,False,2025-04-28 15:49:55.136750
5066,user_5066,18,43247.29,Marketing,True,2025-03-15 15:49:55.136752
5067,user_5067,60,58161.61,Engineering,False,2025-02-13 15:49:55.136754
5068,user_5068,36,29304.77,Engineering,True,2024-10-31 15:49:55.136756
5069,user_5069,26,100733.64,Sales,True,2025-05-07 15:49:55.136758
5070,user_5070,44,54359.14,HR,False,2025-02-17 15:49:55.136760
5071,user_5071,51,60950.44,Sales,False,2025-01-19 15:49:55.136761
5072,user_5072,61,33226.16,Sales,True,2024-09-26 15:49:55.136763
5073,user_5073,21,39572.78,Engineering,True,2024-07-11 15:49:55.136765
5074,user_5074,53,27971.27,Engineering,True,2024-08-25 15:49:55.136767
5075,user_5075,35,71844.28,Marketing,True,2024-08-28 15:49:55.136769
5076,user_5076,32,33354.53,Marketing,True,2024-08-17 15:49:55.136771
5077,user_5077,68,47167.33,HR,True,2024-07-31 15:49:55.136773
5078,user_5078,30,47833.39,Engineering,True,2024-07-20 15:49:55.136775
5079,user_5079,36,57098.04,Marketing,True,2024-08-08 15:49:55.136777
5080,user_5080,66,30613.69,Engineering,True,2024-09-07 15:49:55.136779
5081,user_5081,23,62894.19,Sales,True,2025-04-09 15:49:55.136781
5082,user_5082,65,68674.72,Sales,False,2024-12-21 15:49:55.136783
5083,user_5083,73,40099.26,Sales,False,2025-02-10 15:49:55.136785
5084,user_5084,29,49451.13,HR,True,2025-01-09 15:49:55.136786
5085,user_5085,68,59398.18,Sales,True,2025-02-20 15:49:55.136789
5086,user_5086,54,53833.59,HR,True,2024-06-04 15:49:55.136790
5087,user_5087,34,35004.21,Engineering,True,2024-06-21 15:49:55.136792
5088,user_5088,75,60518.96,HR,True,2024-09-07 15:49:55.136794
5089,user_5089,40,72690.41,HR,True,2024-09-27 15:49:55.136796
5090,user_5090,43,72643.28,Engineering,True,2024-07-04 15:49:55.136798
5091,user_5091,46,58629.12,Marketing,True,2024-12-25 15:49:55.136800
5092,user_5092,50,61489.59,Engineering,True,2025-05-09 15:49:55.136802
5093,user_5093,77,44162.18,Engineering,True,2025-04-10 15:49:55.136804
5094,user_5094,44,36241.43,Engineering,True,2024-08-28 15:49:55.136806
5095,user_5095,42,48969.39,Engineering,True,2024-10-01 15:49:55.136808
5096,user_5096,73,83966.54,Sales,True,2024-11-12 15:49:55.136810
5097,user_5097,72,42035.05,HR,False,2025-06-01 15:49:55.136812
5098,user_5098,27,56516.2,Sales,False,2024-10-29 15:49:55.136814
5099,user_5099,64,55666.44,Sales,True,2025-05-12 15:49:55.136816
5100,user_5100,40,44385.2,Marketing,True,2025-02-10 15:49:55.136818
5101,user_5101,38,72254.39,Sales,True,2024-10-05 15:49:55.136819
5102,user_5102,38,73832.16,HR,True,2025-04-07 15:49:55.136821
5103,user_5103,60,90005.86,Sales,True,2024-10-25 15:49:55.136823
5104,user_5104,30,38023.92,Engineering,True,2024-08-22 15:49:55.136825
5105,user_5105,54,56106.46,HR,False,2025-05-23 15:49:55.136827
5106,user_5106,50,51328.38,Engineering,False,2024-10-29 15:49:55.136829
5107,user_5107,41,39703.8,Sales,True,2024-12-19 15:49:55.136831
5108,user_5108,61,40007.19,Marketing,True,2024-06-23 15:49:55.136833
5109,user_5109,28,52502.38,Sales,False,2024-06-09 15:49:55.136835
5110,user_5110,34,42996.1,HR,True,2025-01-30 15:49:55.136837
5111,user_5111,21,35305.16,Sales,True,2024-09-03 15:49:55.136839
5112,user_5112,64,51853.75,Sales,True,2024-08-21 15:49:55.136841
5113,user_5113,42,33405.87,Engineering,True,2024-07-14 15:49:55.136843
5114,user_5114,47,43004.67,Marketing,False,2024-10-06 15:49:55.136845
5115,user_5115,26,55426.42,Marketing,True,2024-07-31 15:49:55.136847
5116,user_5116,38,47973.58,Engineering,True,2024-12-21 15:49:55.136849
5117,user_5117,37,46138.69,Sales,True,2025-05-02 15:49:55.136851
5118,user_5118,36,77132.85,HR,True,2025-03-30 15:49:55.136853
5119,user_5119,36,71039.34,HR,True,2024-07-19 15:49:55.136855
5120,user_5120,29,51236.86,Marketing,True,2025-02-10 15:49:55.136856
5121,user_5121,54,34785.24,Marketing,True,2025-02-07 15:49:55.136858
5122,user_5122,59,62161.39,Marketing,True,2024-10-31 15:49:55.136860
5123,user_5123,34,87892.69,Engineering,False,2024-12-07 15:49:55.136862
5124,user_5124,54,70474.89,Engineering,True,2025-05-20 15:49:55.136864
5125,user_5125,71,30498.19,Sales,True,2025-02-11 15:49:55.136866
5126,user_5126,65,47035.39,Engineering,True,2025-01-05 15:49:55.136868
5127,user_5127,56,39005.25,Sales,True,2024-07-13 15:49:55.136870
5128,user_5128,45,36108.92,Sales,True,2025-01-01 15:49:55.136872
5129,user_5129,58,67025.67,Sales,True,2025-03-03 15:49:55.136874
5130,user_5130,52,66709.49,HR,False,2024-12-23 15:49:55.136876
5131,user_5131,64,76631.63,Engineering,True,2024-06-05 15:49:55.136878
5132,user_5132,65,60175.24,Sales,True,2025-02-05 15:49:55.136880
5133,user_5133,35,49328.31,Sales,False,2024-07-31 15:49:55.136882
5134,user_5134,31,52818.38,Marketing,True,2024-07-20 15:49:55.136884
5135,user_5135,52,36416.28,Sales,True,2025-01-19 15:49:55.136886
5136,user_5136,61,70551.49,HR,True,2024-11-21 15:49:55.136888
5137,user_5137,58,38881.92,Engineering,True,2024-12-04 15:49:55.136890
5138,user_5138,77,43870.88,Sales,True,2024-11-02 15:49:55.136891
5139,user_5139,24,45444.6,Sales,True,2025-01-04 15:49:55.136893
5140,user_5140,58,3935.17,Engineering,True,2025-03-25 15:49:55.136895
5141,user_5141,30,63013.43,Sales,True,2024-08-20 15:49:55.136897
5142,user_5142,35,35783.95,Marketing,False,2025-01-20 15:49:55.136899
5143,user_5143,54,60342.35,Sales,True,2025-01-27 15:49:55.136901
5144,user_5144,30,43271.6,Engineering,False,2024-08-18 15:49:55.136903
5145,user_5145,53,43138.72,Engineering,True,2025-01-23 15:49:55.136905
5146,user_5146,48,33341.43,Sales,True,2024-09-19 15:49:55.136907
5147,user_5147,19,70826.58,HR,True,2025-05-08 15:49:55.136909
5148,user_5148,33,74168.54,HR,True,2024-08-20 15:49:55.136911
5149,user_5149,26,64998.33,Engineering,True,2024-08-02 15:49:55.136913
5150,user_5150,26,53976.67,HR,True,2024-10-16 15:49:55.136915
5151,user_5151,55,52035.78,HR,True,2025-03-05 15:49:55.136917
5152,user_5152,28,66298.89,HR,False,2024-09-26 15:49:55.136919
5153,user_5153,71,48114.64,Marketing,True,2024-06-09 15:49:55.136920
5154,user_5154,73,69764.82,HR,True,2025-04-22 15:49:55.136922
5155,user_5155,39,35560.56,Marketing,True,2024-08-22 15:49:55.136924
5156,user_5156,50,64723.73,Marketing,True,2024-11-22 15:49:55.136926
5157,user_5157,53,69276.39,HR,False,2025-03-17 15:49:55.136928
5158,user_5158,62,33528.3,Engineering,True,2025-05-18 15:49:55.136930
5159,user_5159,40,37414.56,Sales,False,2025-01-12 15:49:55.136932
5160,user_5160,62,49332.93,HR,True,2024-06-18 15:49:55.136934
5161,user_5161,62,56346.84,HR,True,2024-06-06 15:49:55.136936
5162,user_5162,51,40736.08,Engineering,True,2025-03-02 15:49:55.136938
5163,user_5163,26,51382.95,Marketing,True,2025-01-13 15:49:55.136940
5164,user_5164,41,19006.78,HR,True,2024-11-14 15:49:55.136941
5165,user_5165,25,61474.89,Engineering,True,2024-10-15 15:49:55.136943
5166,user_5166,24,62180.53,Marketing,False,2024-12-04 15:49:55.136945
5167,user_5167,53,72814.99,Engineering,True,2025-04-10 15:49:55.136947
5168,user_5168,35,58606.61,HR,True,2024-06-09 15:49:55.136949
5169,user_5169,20,44448.97,Sales,True,2024-09-29 15:49:55.136951
5170,user_5170,45,34785.08,Sales,True,2024-11-24 15:49:55.136953
5171,user_5171,23,37802.92,HR,True,2025-02-01 15:49:55.136955
5172,user_5172,61,48667.69,Sales,True,2025-02-02 15:49:55.136957
5173,user_5173,61,37297.44,HR,True,2024-09-17 15:49:55.136959
5174,user_5174,38,38473.67,Sales,True,2024-07-07 15:49:55.136961
5175,user_5175,45,49433.4,Marketing,True,2025-04-05 15:49:55.136963
5176,user_5176,57,25825.93,Marketing,True,2025-05-11 15:49:55.136965
5177,user_5177,71,35138.55,Marketing,False,2024-11-24 15:49:55.136967
5178,user_5178,71,53276.52,Engineering,True,2025-02-16 15:49:55.136969
5179,user_5179,18,53997.5,Engineering,False,2024-12-18 15:49:55.136971
5180,user_5180,53,62973.25,Sales,True,2024-10-07 15:49:55.136973
5181,user_5181,38,52324.23,HR,True,2025-05-12 15:49:55.136974
5182,user_5182,77,50463.87,HR,True,2024-11-27 15:49:55.136976
5183,user_5183,60,59555.47,Marketing,True,2025-01-31 15:49:55.136978
5184,user_5184,52,52854.53,HR,True,2024-09-13 15:49:55.136980
5185,user_5185,30,35418.41,Sales,True,2025-05-12 15:49:55.136982
5186,user_5186,74,38006.67,Sales,True,2025-04-06 15:49:55.136984
5187,user_5187,66,75148.65,Engineering,True,2024-08-13 15:49:55.136986
5188,user_5188,71,98254.75,Marketing,True,2025-05-06 15:49:55.136988
